activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2077414,[],CHEMBL945892,Inhibition of human AchE-induced amyloid beta aggregation at 100 uM,B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,,,CHEMBL1141467,J. Med. Chem.,2008.0,,CHEMBL75121,,CHEMBL75121,,0,http://qudt.org/vocab/unit#Percent,688792,=,1,0,=,,Activity,%,,35.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Activity,%,UO_0000187,,35.0
,2077415,[],CHEMBL945892,Inhibition of human AchE-induced amyloid beta aggregation at 100 uM,B,,,BAO_0001103,BAO_0000357,single protein format,CCN(CCCCCC(=O)Nc1ccc(-c2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,,,CHEMBL1141467,J. Med. Chem.,2008.0,,CHEMBL403260,,CHEMBL403260,,0,http://qudt.org/vocab/unit#Percent,688791,=,1,0,=,,Activity,%,,35.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Activity,%,UO_0000187,,35.0
,2077416,[],CHEMBL945911,Inhibition of human AchE-induced amyloid beta aggregation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '11.33', 'le': '0.22', 'lle': '-1.27', 'sei': '8.16'}",CHEMBL225567,,CHEMBL225567,5.70,0,http://www.openphacts.org/units/Nanomolar,688800,=,1,1,=,,IC50,nM,,2000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.0
,2077418,[],CHEMBL945911,Inhibition of human AchE-induced amyloid beta aggregation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '9.76', 'le': '0.19', 'lle': '-2.31', 'sei': '7.23'}",CHEMBL225198,,CHEMBL225198,5.05,0,http://www.openphacts.org/units/Nanomolar,688801,=,1,1,=,,IC50,nM,,9000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,9.0
,2077438,[],CHEMBL945890,Inhibition of human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '24.11', 'le': '0.46', 'lle': '3.28', 'sei': '18.41'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,6.04,1,http://www.openphacts.org/units/Nanomolar,688804,=,1,1,=,,IC50,nM,,920.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.92
,2077444,[],CHEMBL945911,Inhibition of human AchE-induced amyloid beta aggregation,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '9.09', 'le': '0.19', 'lle': '-2.05', 'sei': '8.05'}",CHEMBL194823,LIPOCRINE,CHEMBL194823,4.35,1,http://www.openphacts.org/units/Nanomolar,688814,=,1,1,=,,IC50,nM,,45000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,45.0
,2077449,[],CHEMBL945902,Inhibition of human AchE induced amyloid beta40 aggregation,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '7.19', 'le': '0.14', 'lle': '-1.72', 'sei': '5.47'}",CHEMBL231160,MEMOQUIN,CHEMBL231160,4.55,1,http://www.openphacts.org/units/Nanomolar,688819,=,1,1,=,,IC50,nM,,28300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,28.3
,2077450,[],CHEMBL945903,Inhibition of human AchE induced amyloid beta42 aggregation,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '8.26', 'le': '0.16', 'lle': '-1.04', 'sei': '6.29'}",CHEMBL231160,MEMOQUIN,CHEMBL231160,5.23,0,http://www.openphacts.org/units/Nanomolar,688819,=,1,1,=,,IC50,nM,,5930.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.93
,2077462,[],CHEMBL945890,Inhibition of human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCCc2ccccc2)cc1,,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '16.85', 'le': '0.34', 'lle': '1.28', 'sei': '26.48'}",CHEMBL32329,,CHEMBL32329,6.75,0,http://www.openphacts.org/units/Nanomolar,688825,=,1,1,=,,IC50,nM,,180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.18
,2077465,[],CHEMBL945890,Inhibition of human AchE,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/OCc3c(Cl)cccc3Cl)cc2)cc1.[Br-].[Br-],,,CHEMBL1141467,J. Med. Chem.,2008.0,"{'bei': '8.64', 'le': '0.18', 'lle': '-1.85', 'sei': '10.25'}",CHEMBL590603,,CHEMBL32985,5.22,0,http://www.openphacts.org/units/Nanomolar,688826,=,1,1,=,,IC50,nM,,6000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.0
,2087474,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '17.69', 'le': '0.32', 'lle': '2.24', 'sei': '14.16'}",CHEMBL75121,,CHEMBL75121,7.35,1,http://www.openphacts.org/units/Nanomolar,691024,=,1,1,=,,IC50,nM,,44.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,44.5
,2087475,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.03', 'le': '0.33', 'lle': '2.24', 'sei': '14.92'}",CHEMBL244416,,CHEMBL244416,7.75,1,http://www.openphacts.org/units/Nanomolar,691025,=,1,1,=,,IC50,nM,,18.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.018
,2087476,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)cc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '8.56', 'le': '0.17', 'lle': '-2.63', 'sei': '7.49'}",CHEMBL270248,,CHEMBL270248,5.37,0,http://www.openphacts.org/units/Nanomolar,691033,=,1,1,=,,IC50,nM,,4230.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.23
,2087477,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '10.87', 'le': '0.20', 'lle': '-0.40', 'sei': '9.04'}",CHEMBL271710,,CHEMBL271710,6.49,0,http://www.openphacts.org/units/Nanomolar,691032,=,1,1,=,,IC50,nM,,327.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.327
,2087478,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)cc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '8.98', 'le': '0.17', 'lle': '-1.63', 'sei': '7.44'}",CHEMBL271709,,CHEMBL271709,5.34,0,http://www.openphacts.org/units/Nanomolar,691031,=,1,1,=,,IC50,nM,,4570.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.57
,2087479,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.57', 'le': '0.21', 'lle': '0.24', 'sei': '9.39'}",CHEMBL26125,,CHEMBL26125,6.74,0,http://www.openphacts.org/units/Nanomolar,691030,=,1,1,=,,IC50,nM,,181.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.181
,2087480,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)ccc3oc2=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL407904,,CHEMBL407904,,0,http://www.openphacts.org/units/Nanomolar,691029,=,1,1,=,,IC50,nM,,267000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,267.0
,2087481,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)CCc4ccc(F)c(F)c4)ccc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '9.31', 'le': '0.17', 'lle': '-1.33', 'sei': '7.74'}",CHEMBL248922,,CHEMBL248922,5.56,0,http://www.openphacts.org/units/Nanomolar,691028,=,1,1,=,,IC50,nM,,2770.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.77
,2087482,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)ccc3oc2=O)cc1,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,,CHEMBL239046,,CHEMBL239046,5.15,1,http://www.openphacts.org/units/Nanomolar,691027,=,1,1,=,,IC50,nM,,7160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.16
,2087483,[],CHEMBL929818,Inhibition of human recombinant AChE by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)Cc4cc(F)cc(F)c4)ccc3oc2=O)cc1,,,CHEMBL1141582,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '10.74', 'le': '0.20', 'lle': '-0.24', 'sei': '8.72'}",CHEMBL272700,,CHEMBL272700,6.26,0,http://www.openphacts.org/units/Nanomolar,691026,=,1,1,=,,IC50,nM,,551.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.551
,2102904,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CO[N+](=O)[O-])NCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '21.07', 'le': '0.40', 'lle': '5.31', 'sei': '7.10'}",CHEMBL269865,,CHEMBL269865,7.55,0,http://www.openphacts.org/units/Nanomolar,691158,=,1,1,=,,IC50,nM,,28.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,28.2
,2102905,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '37.05', 'le': '0.67', 'lle': '4.65', 'sei': '18.88'}",CHEMBL95,TACRINE,CHEMBL95,7.35,0,http://www.openphacts.org/units/Nanomolar,691173,=,1,1,=,,IC50,nM,,45.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,45.1
,2102906,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '21.68', 'le': '0.40', 'lle': '3.20', 'sei': '14.19'}",CHEMBL271385,,CHEMBL271385,7.67,0,http://www.openphacts.org/units/Nanomolar,691172,=,1,1,=,,IC50,nM,,21.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,21.6
,2102907,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CO[N+](=O)[O-])C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '16.03', 'le': '0.30', 'lle': '2.99', 'sei': '6.25'}",CHEMBL271746,,CHEMBL271746,6.65,0,http://www.openphacts.org/units/Nanomolar,691171,=,1,1,=,,IC50,nM,,226.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,226.0
,2102908,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CO[N+](=O)[O-])C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '17.87', 'le': '0.34', 'lle': '3.89', 'sei': '6.73'}",CHEMBL270349,,CHEMBL270349,7.16,0,http://www.openphacts.org/units/Nanomolar,691170,=,1,1,=,,IC50,nM,,69.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,69.5
,2102909,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CO/N=[N+](\[O-])N1CCCC1)NCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '16.56', 'le': '0.31', 'lle': '3.96', 'sei': '6.95'}",CHEMBL260964,,CHEMBL260964,7.29,0,http://www.openphacts.org/units/Nanomolar,691169,=,1,1,=,,IC50,nM,,50.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,50.7
,2102910,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CO/N=[N+](\[O-])N1CCCC1)NCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '17.47', 'le': '0.33', 'lle': '4.51', 'sei': '7.10'}",CHEMBL273051,,CHEMBL273051,7.45,0,http://www.openphacts.org/units/Nanomolar,691168,=,1,1,=,,IC50,nM,,35.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,35.5
,2102911,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCCCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '18.68', 'le': '0.35', 'lle': '3.08', 'sei': '8.67'}",CHEMBL260308,,CHEMBL260308,7.74,0,http://www.openphacts.org/units/Nanomolar,691167,=,1,1,=,,IC50,nM,,18.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,18.1
,2102912,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '22.15', 'le': '0.42', 'lle': '4.76', 'sei': '9.24'}",CHEMBL407320,,CHEMBL407320,8.25,0,http://www.openphacts.org/units/Nanomolar,691166,=,1,1,=,,IC50,nM,,5.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5.6
,2102913,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCNCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '22.19', 'le': '0.42', 'lle': '4.85', 'sei': '8.91'}",CHEMBL277984,,CHEMBL277984,7.96,0,http://www.openphacts.org/units/Nanomolar,691165,=,1,1,=,,IC50,nM,,11.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,11.1
,2102914,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCCCCCNCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '20.48', 'le': '0.39', 'lle': '3.93', 'sei': '9.18'}",CHEMBL261384,,CHEMBL261384,8.20,0,http://www.openphacts.org/units/Nanomolar,691164,=,1,1,=,,IC50,nM,,6.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.3
,2102915,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCCNCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '22.86', 'le': '0.43', 'lle': '5.09', 'sei': '9.17'}",CHEMBL270491,,CHEMBL270491,8.19,0,http://www.openphacts.org/units/Nanomolar,691163,=,1,1,=,,IC50,nM,,6.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.4
,2102916,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])OCCNCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '23.23', 'le': '0.44', 'lle': '5.29', 'sei': '8.96'}",CHEMBL272229,,CHEMBL272229,8.00,0,http://www.openphacts.org/units/Nanomolar,691162,=,1,1,=,,IC50,nM,,10.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,10.0
,2102917,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCO[N+](=O)[O-])NCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '18.99', 'le': '0.36', 'lle': '4.32', 'sei': '6.90'}",CHEMBL272230,,CHEMBL272230,7.34,0,http://www.openphacts.org/units/Nanomolar,691161,=,1,1,=,,IC50,nM,,45.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,45.7
,2102918,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CO[N+](=O)[O-])NCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '20.53', 'le': '0.39', 'lle': '5.02', 'sei': '7.19'}",CHEMBL273078,,CHEMBL273078,7.65,0,http://www.openphacts.org/units/Nanomolar,691160,=,1,1,=,,IC50,nM,,22.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,22.6
,2102919,[],CHEMBL932016,Inhibition of AChE by Ellman's assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCO[N+](=O)[O-])NCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1141589,J. Med. Chem.,2008.0,"{'bei': '18.88', 'le': '0.36', 'lle': '4.40', 'sei': '6.61'}",CHEMBL269863,,CHEMBL269863,7.03,0,http://www.openphacts.org/units/Nanomolar,691159,=,1,1,=,,IC50,nM,,93.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,93.0
,2141585,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '17.36', 'le': '0.33', 'lle': '1.56', 'sei': '34.98'}",CHEMBL129542,JNJ-5207852,CHEMBL129542,5.50,0,http://www.openphacts.org/units/Nanomolar,703449,=,1,1,=,,IC50,nM,,3200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,3200.0
,2141587,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '17.91', 'le': '0.33', 'lle': '2.44', 'sei': '17.53'}",CHEMBL502,DONEPEZIL,CHEMBL502,6.80,1,http://www.openphacts.org/units/Nanomolar,703454,=,1,1,=,,IC50,nM,,160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,160.0
,2141588,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '20.23', 'le': '0.40', 'lle': '1.71', 'sei': None}",CHEMBL1190,DECAMETHONIUM,CHEMBL1190,5.23,0,http://www.openphacts.org/units/Nanomolar,703453,=,1,1,=,,IC50,nM,,5900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,5900.0
,2141589,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,OCCC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '17.91', 'le': '0.34', 'lle': '2.92', 'sei': '17.96'}",CHEMBL259264,,CHEMBL259264,6.46,0,http://www.openphacts.org/units/Nanomolar,703452,=,1,1,=,,IC50,nM,,350.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,350.0
,2141590,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,OCC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '17.20', 'le': '0.33', 'lle': '2.81', 'sei': '16.58'}",CHEMBL259482,,CHEMBL259482,5.96,0,http://www.openphacts.org/units/Nanomolar,703451,=,1,1,=,,IC50,nM,,1100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1100.0
,2141591,[],CHEMBL940221,Inhibition of AChE,B,,,BAO_0000190,BAO_0000357,single protein format,OC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,,,CHEMBL1143968,Bioorg. Med. Chem.,2008.0,"{'bei': '16.96', 'le': '0.32', 'lle': '2.74', 'sei': '15.69'}",CHEMBL129306,,CHEMBL129306,5.64,0,http://www.openphacts.org/units/Nanomolar,703450,=,1,1,=,,IC50,nM,,2300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2300.0
Not Determined,2155792,[],CHEMBL922715,Inhibition of human recombinant AChE-induced amyloid beta aggregation at 100 uM by thioflavin T fluorescence method,B,,,BAO_0000376,BAO_0000357,single protein format,CCC1(c2cccc(O)c2)CCCCN(C)C1,,,CHEMBL1142412,J. Med. Chem.,2008.0,,CHEMBL314437,MEPTAZINOL,CHEMBL314437,,0,,696315,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Inhibition,,,,
,2155793,[],CHEMBL922716,Inhibition of human recombinant AChE-induced amyloid beta aggregation at 200 uM by thioflavin T fluorescence method,B,,,BAO_0000201,BAO_0000357,single protein format,CCC1(c2cccc(O)c2)CCCCN(C)C1,,,CHEMBL1142412,J. Med. Chem.,2008.0,,CHEMBL314437,MEPTAZINOL,CHEMBL314437,,0,http://qudt.org/vocab/unit#Percent,696315,=,1,1,=,,Inhibition,%,,0.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,Inhibition,%,UO_0000187,,0.0
Not Determined,2155794,[],CHEMBL922717,Inhibition of human recombinant AChE-induced amyloid beta aggregation by thioflavin T fluorescence method,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(c2cccc(O)c2)CCCCN(C)C1,,,CHEMBL1142412,J. Med. Chem.,2008.0,,CHEMBL314437,MEPTAZINOL,CHEMBL314437,,0,,696315,,1,0,,,IC50,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,,,,
Not Determined,2155795,[],CHEMBL922717,Inhibition of human recombinant AChE-induced amyloid beta aggregation by thioflavin T fluorescence method,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,,,CHEMBL1142412,J. Med. Chem.,2008.0,,CHEMBL410915,,CHEMBL410915,,0,,696309,,1,0,,,IC50,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,,,,
